fullVisitorId,channelGrouping,weekend_prop,hour,sessionId,device.browser,device.deviceCategory,device.isMobile,device.operatingSystem,totals.hits,totals.pageviews,bounce_prop,trafficSource.medium,cluster
6.11561E+17,Organic Search,0,4,2,Safari,mobile,1,iOS,77,52.5,0.5,organic,4
6.12931E+17,Organic Search,0,21,1,Chrome,desktop,0,Macintosh,30,26,0,organic,3
6.14194E+17,Organic Search,0,6,3,Chrome,desktop,0,Macintosh,11,10,0,organic,1
6.14324E+17,Direct,0,5,2,Safari,desktop,0,Macintosh,48,35.5,0,(none),1
6.1653E+17,Organic Search,0,17,7,Chrome,desktop,0,Windows,20,13,0,organic,5
6.16813E+17,Referral,0,13,4,Chrome,desktop,0,Macintosh,38.5,24.5,0,referral,8
6.17284E+17,Referral,0.125,17.5,8,Chrome,desktop,0,Macintosh,5.5,5.5,0.125,referral,6
6.17329E+17,Direct,0,18,3,Chrome,desktop,0,Macintosh,1,1,0.666666667,(none),6
6.18199E+17,Organic Search,1,17,1,Chrome,desktop,0,Macintosh,16,14,0,organic,7
6.18832E+17,Paid Search,0,10,2,Chrome,desktop,0,Macintosh,21,17,0,cpc,1
6.22093E+17,Direct,0.166666667,4,6,Chrome,desktop,0,Macintosh,9,7.5,0.166666667,(none),2
6.2228E+17,Referral,0,21,5,Chrome,desktop,0,Chrome OS,8,6,0.4,referral,6
6.23238E+17,Referral,0,21,1,Chrome,desktop,0,Macintosh,53,39,0,referral,3
6.24115E+17,Referral,0,17,3,Chrome,desktop,0,Macintosh,11,8,0,referral,5
6.25088E+17,Direct,0,17,3,Chrome,desktop,0,Macintosh,10,8,0.333333333,(none),2
6.25334E+17,Direct,0.5,17.5,2,Chrome,desktop,0,Macintosh,56.5,42,0,(none),7
6.26285E+17,Referral,0,19,7,Chrome,desktop,0,Windows,2,2,0.142857143,referral,6
6.2665E+17,Organic Search,0.2,20,5,Chrome,desktop,0,Linux,10,7,0,organic,5
6.26673E+17,Organic Search,0.272727273,19.5,22,Chrome,desktop,0,Chrome OS,6,5,0.136363636,organic,6
6.27463E+17,Paid Search,0,11.5,2,Safari,mobile,1,iOS,9,6.5,0.5,cpc,0
6.27858E+17,Referral,0,15.5,4,Chrome,desktop,0,Macintosh,15.5,12.5,0.25,referral,2
6.27912E+17,Organic Search,0,17.5,6,Chrome,desktop,0,Macintosh,5,4,0.166666667,organic,6
6.28121E+17,Direct,1,18,1,Chrome,desktop,0,Macintosh,48,36,0,(none),7
6.28737E+17,Organic Search,0,9,3,Chrome,desktop,0,Macintosh,3,3,0,organic,5
6.2933E+17,Paid Search,1,17,1,Chrome,desktop,0,Windows,32,24,0,cpc,7
6.31034E+17,Referral,0,22,3,Chrome,desktop,0,Macintosh,22,16,0,referral,8
6.31884E+17,Organic Search,0,22,1,Safari,desktop,0,Macintosh,15,13,0,organic,8
6.32796E+17,Direct,0,21,2,Chrome,desktop,0,Chrome OS,8.5,8.5,0.5,(none),2
6.3309E+17,Paid Search,0.666666667,18,3,Chrome,mobile,1,Android,17,16,0,cpc,4
6.3342E+17,Organic Search,1,5,1,Safari,mobile,1,iOS,12,12,0,organic,4
6.33548E+17,Organic Search,1,22.5,2,Chrome,desktop,0,Windows,12,9.5,0,organic,7
6.34506E+17,Direct,0,17,4,Chrome,desktop,0,Macintosh,7.5,7.5,0.25,(none),2
6.3481E+17,Organic Search,1,18.5,2,Chrome,mobile,1,Android,30,25,0,organic,4
6.35884E+17,Referral,0.5,11,2,Chrome,desktop,0,Macintosh,25.5,18,0,referral,7
6.36166E+17,Referral,0,18.5,2,Chrome,desktop,0,Linux,61,44,0,referral,3
6.36482E+17,Organic Search,0.5,2,2,Safari,mobile,1,iOS,28.5,23,0.5,organic,4
6.36983E+17,Organic Search,0,15.5,4,Safari,desktop,0,Macintosh,51.5,38,0,organic,3
6.3891E+17,Referral,0.5,10.5,2,Chrome,desktop,0,Macintosh,10,10,0,referral,7
6.39096E+17,Organic Search,0,21,9,Chrome,desktop,0,Windows,16,12,0.111111111,organic,2
6.40041E+17,Display,0,18,4,Chrome,desktop,0,Macintosh,16,13.5,0,cpm,8
6.40433E+17,Referral,0,20,5,Chrome,desktop,0,Windows,3,3,0.2,referral,6
6.40699E+17,Organic Search,1,13,1,Chrome,desktop,0,Macintosh,30,26,0,organic,7
6.42831E+17,Referral,0,19.5,8,Chrome,desktop,0,Macintosh,21,14.5,0,referral,5
6.43133E+17,Organic Search,0.5,9,2,Chrome,desktop,0,Windows,34,22.5,0.5,organic,7
6.43576E+17,Referral,0,18,1,Chrome,desktop,0,Chrome OS,20,15,0,referral,8
6.43724E+17,Referral,0,20.5,4,Chrome,desktop,0,Macintosh,7,7,0.25,referral,6
6.43787E+17,Referral,0.142857143,15,7,Chrome,desktop,0,Macintosh,14,12,0,referral,5
6.44061E+17,Referral,0,14.5,2,Chrome,desktop,0,Macintosh,10.5,8.5,0,referral,8
6.44407E+17,Direct,0,16,3,Chrome,desktop,0,Linux,5,5,0,(none),5
6.44443E+17,Organic Search,1,15,1,Firefox,desktop,0,Windows,52,43,0,organic,7
6.44832E+17,Organic Search,0,14,3,Chrome,desktop,0,Macintosh,18,14,0,organic,8
6.45131E+17,Referral,0.333333333,16,3,Chrome,desktop,0,Chrome OS,28,18,0.333333333,referral,2
6.45993E+17,Organic Search,0,17,4,Chrome,mobile,1,Android,4.5,4,0,organic,0
6.46211E+17,Organic Search,0,17,1,Chrome,desktop,0,Macintosh,13,13,0,organic,8
6.46338E+17,Organic Search,0,13,1,Chrome,mobile,1,Android,33,30,0,organic,4
6.46692E+17,Referral,0,19,1,Chrome,desktop,0,Windows,90,70,0,referral,3
6.47054E+17,Direct,0,10,1,Chrome,desktop,0,Chrome OS,34,26,0,(none),1
6.47109E+17,Organic Search,0,0,1,Chrome,desktop,0,Windows,18,16,0,organic,1
6.47702E+17,Referral,0.4,4,5,Chrome,desktop,0,Chrome OS,6,6,0.2,referral,6
6.47846E+17,Referral,0,4,3,Chrome,desktop,0,Macintosh,6,6,0,referral,5
6.48494E+17,Referral,0,15,2,Chrome,desktop,0,Macintosh,21,16,0,referral,8
6.48778E+17,Organic Search,0,20.5,2,Chrome,desktop,0,Macintosh,41.5,30.5,0.5,organic,2
6.49093E+17,Organic Search,0,19,1,Chrome,mobile,1,Android,61,48,0,organic,4
6.50056E+17,Direct,0,18,3,Chrome,desktop,0,Chrome OS,8,6,0.333333333,(none),2
6.50593E+17,Organic Search,0,8.5,2,Safari,desktop,0,Macintosh,12.5,10.5,0,organic,1
6.50916E+17,Direct,0,13,3,Chrome,desktop,0,Macintosh,11,11,0,(none),5
6.51436E+17,Referral,0.1,14.5,10,Chrome,desktop,0,Macintosh,10,9,0.2,referral,2
6.51862E+17,Organic Search,1,19,1,Chrome,mobile,1,iOS,37,33,0,organic,4
6.5196E+17,Paid Search,0,3,1,Chrome,desktop,0,Windows,24,21,0,cpc,1
6.52202E+17,Organic Search,0,18,2,Chrome,desktop,0,Windows,32,22,0,organic,8
6.52634E+17,Organic Search,0,4,3,Safari,tablet,1,iOS,8,7,0,organic,4
6.52686E+17,Direct,0,19,2,Chrome,desktop,0,Macintosh,16,16,0,(none),8
6.52777E+17,Direct,0,19,2,Firefox,desktop,0,Windows,36.5,27.5,0,(none),3
6.52993E+17,Referral,0.25,14,4,Chrome,desktop,0,Macintosh,7,6,0,referral,5
6.5307E+17,Referral,0,20,2,Chrome,desktop,0,Linux,29,22.5,0,referral,8
6.54121E+17,Referral,0.5,17.5,4,Chrome,desktop,0,Macintosh,9,8,0,referral,5
6.54122E+17,Organic Search,0.142857143,4,7,Safari,desktop,0,Macintosh,23,18,0.142857143,organic,2
6.54327E+17,Organic Search,0,2,2,Chrome,desktop,0,Windows,21,19,0,organic,1
6.54377E+17,Referral,0,1,1,Chrome,desktop,0,Macintosh,18,14,0,referral,1
6.54736E+17,Referral,0,17,3,Chrome,desktop,0,Linux,26,22,0,referral,8
6.55649E+17,Direct,0,14,1,Chrome,desktop,0,Windows,13,13,0,(none),8
6.5643E+17,Referral,0.25,13,8,Chrome,desktop,0,Macintosh,9.5,6.5,0.125,referral,6
6.56639E+17,Organic Search,0.333333333,0,3,Safari,desktop,0,Macintosh,10,5,0,organic,7
6.58019E+17,Referral,0.333333333,6,2,Chrome,desktop,0,Chrome OS,20,15,0,referral,7
6.58859E+17,Referral,0,19,1,Chrome,desktop,0,Macintosh,28,22,0,referral,3
6.59726E+17,Referral,0,23,1,Chrome,desktop,0,Linux,27,23,0,referral,3
6.59737E+17,Organic Search,0,21,4,Chrome,mobile,1,Android,5,4,0.25,cpc,0
6.60739E+17,Paid Search,0,2.5,2,Chrome,mobile,1,Android,13.5,11.5,0.5,cpc,0
6.61947E+17,Organic Search,0,17,7,Chrome,desktop,0,Windows,23,21,0.285714286,organic,2
6.62174E+17,Referral,0.5,4.5,2,Chrome,desktop,0,Chrome OS,51.5,40,0,referral,7
6.62932E+17,Direct,0,18.5,2,Chrome,desktop,0,Chrome OS,47,37,0,(none),3
6.63614E+17,Referral,0,0,1,Chrome,desktop,0,Macintosh,20,17,0,referral,1
6.64684E+17,Organic Search,1,0,1,Chrome,desktop,0,Windows,20,18,0,organic,7
6.64885E+17,Organic Search,0.666666667,16,3,Chrome,desktop,0,Macintosh,23,19,0,organic,7
6.64955E+17,Referral,0,15,1,Chrome,desktop,0,Macintosh,31,18,0,referral,8
6.65001E+17,Organic Search,1,0,1,Chrome,desktop,0,Macintosh,21,21,0,organic,7
6.65008E+17,Organic Search,0,9,1,Safari,desktop,0,Macintosh,10,8,0,organic,1
6.65198E+17,Organic Search,0,6.5,1,Chrome,desktop,0,Macintosh,11,9.5,0,organic,1
6.65691E+17,Referral,0,20,1,Chrome,desktop,0,Macintosh,48,35,0,referral,3
6.66078E+17,Referral,0,17,5,Chrome,desktop,0,Macintosh,2,2,0.4,referral,6
6.66582E+17,Referral,0,16,5,Chrome,desktop,0,Macintosh,82,55,0.2,referral,2
6.67466E+17,Referral,0.2,18,5,Chrome,desktop,0,Macintosh,1,1,0.6,referral,6
6.67721E+17,Organic Search,0,19,4,Chrome,desktop,0,Windows,11,9,0,organic,5
6.68227E+17,Paid Search,0,22,5,Chrome,desktop,0,Windows,18,15,0,cpc,8
6.68412E+17,Paid Search,0.5,3,2,Chrome,tablet,1,iOS,29,23.5,0,cpc,4
6.68741E+17,Paid Search,0,3,3,Chrome,desktop,0,Macintosh,2,2,0.333333333,cpc,6
6.70222E+17,Referral,0,13,1,Chrome,desktop,0,Linux,28,24,0,referral,3
6.71205E+17,Direct,0,17,1,Chrome,desktop,0,Linux,23,18,0,(none),8
6.71418E+17,Organic Search,0,18,2,Chrome,desktop,0,Macintosh,55,42,0,organic,3
6.71711E+17,Direct,0,21,1,Chrome,desktop,0,Chrome OS,16,13,0,(none),8
6.7208E+17,Organic Search,0,15,2,Chrome,desktop,0,Windows,16,12,0,organic,8
6.72623E+17,Direct,0.333333333,16,3,Chrome,desktop,0,Windows,7,7,0,(none),5
6.74034E+17,Referral,0,15.5,2,Chrome,desktop,0,Windows,19,14,0,referral,8
6.74198E+17,Referral,0.5,7.5,4,Chrome,desktop,0,Macintosh,12.5,9.5,0,referral,7
6.76269E+17,Referral,0,22,1,Chrome,desktop,0,Macintosh,16,14,0,referral,8
6.76766E+17,Organic Search,0,17.5,2,Chrome,desktop,0,Linux,39.5,31,0,cpc,3
6.76787E+17,Referral,0,16,3,Chrome,desktop,0,Macintosh,16,9,0,referral,8
6.78346E+17,Organic Search,0,1,2,Chrome,desktop,0,Macintosh,14,12.5,0,organic,1
6.79581E+17,Organic Search,0,6,7,Safari,desktop,0,Macintosh,13,7,0.285714286,organic,2
6.79645E+17,Referral,0,18,5,Chrome,desktop,0,Linux,3,3,0.4,referral,6
6.81346E+17,Referral,0,17,4,Chrome,desktop,0,Chrome OS,6,4.5,0,referral,5
6.82018E+17,Referral,0,1,1,Chrome,desktop,0,Macintosh,82,63,0,referral,1
6.82242E+17,Organic Search,0,18,7,Chrome,desktop,0,Chrome OS,11,11,0.285714286,organic,2
6.8255E+17,Referral,0.333333333,20,3,Chrome,desktop,0,Chrome OS,3,3,0,referral,5
6.82696E+17,Organic Search,0.5,10.5,2,Chrome,desktop,0,Windows,44.5,36.5,0,organic,7
6.83358E+17,Referral,0,16,4,Chrome,desktop,0,Macintosh,9,7.5,0.25,referral,2
6.83464E+17,Direct,0.5,12.5,2,Chrome,mobile,1,Android,26,22.5,0,(none),4
6.83733E+17,Direct,0,17,1,Chrome,desktop,0,Windows,37,28,0,(none),3
6.84587E+17,Referral,0,17,13,Chrome,desktop,0,Windows,2,2,0.461538462,referral,6
6.84934E+17,Referral,0,20,1,Chrome,desktop,0,Macintosh,45,34,0,referral,3
6.85257E+17,Organic Search,0,15,1,Chrome,desktop,0,Windows,21,19,0,organic,8
6.8589E+17,Direct,0,23,1,Chrome,desktop,0,Macintosh,31,25,0,(none),3
6.85977E+17,Organic Search,1,1,1,Edge,desktop,0,Windows,60,49,0,organic,7
6.86297E+17,Referral,0,15,4,Chrome,desktop,0,Macintosh,26.5,21,0,referral,8
6.86324E+17,Referral,0,14,1,Chrome,desktop,0,Macintosh,23,19,0,referral,8
6.86766E+17,Referral,0,22,11,Chrome,desktop,0,Macintosh,4,4,0.090909091,referral,6
6.88221E+17,Organic Search,1,0,1,Chrome,desktop,0,Macintosh,29,23,0,organic,7
6.88332E+17,Referral,0,19,2,Chrome,desktop,0,Chrome OS,14.5,12.5,0,referral,8
6.88528E+17,Referral,0,15,3,Chrome,desktop,0,Macintosh,13,11,0,referral,8
6.89078E+17,Direct,0,17,8,Chrome,desktop,0,Macintosh,9.5,7,0.25,(none),2
6.89221E+17,Referral,0,2,3,Chrome,desktop,0,Windows,7,5,0,referral,5
6.89318E+17,Referral,0,17,7,Chrome,desktop,0,Macintosh,9,9,0,referral,5
6.89752E+17,Organic Search,0,4,1,Safari,desktop,0,Macintosh,20,17,0,organic,1
6.8976E+17,Referral,0,15,3,Chrome,desktop,0,Linux,14,11,0.333333333,referral,2
6.89975E+17,Referral,0,17,9,Chrome,desktop,0,Macintosh,2,2,0.333333333,referral,6
6.90857E+17,Organic Search,1,20,1,Chrome,desktop,0,Macintosh,82,58,0,organic,7
6.90858E+17,Organic Search,0,16.5,2,Chrome,desktop,0,Windows,15,14,0,organic,8
6.91431E+17,Organic Search,1,2,1,Chrome,desktop,0,Windows,73,51,0,organic,7
6.91721E+17,Paid Search,0.2,15,5,Chrome,desktop,0,Macintosh,9,7,0.4,cpc,2
6.9197E+17,Referral,0.666666667,12.5,6,Chrome,desktop,0,Macintosh,38,25.5,0,referral,7
6.9308E+17,Referral,0,18,8,Chrome,desktop,0,Linux,9.5,7,0,referral,5
6.93664E+17,Direct,0,15,1,Chrome,desktop,0,Windows,20,17,0,(none),8
6.96403E+17,Direct,0,22.5,2,Internet Explorer,tablet,1,Windows,25,16.5,0,(none),4
6.98203E+17,Direct,0,14,7,Chrome,desktop,0,Chrome OS,4,4,0,(none),5
6.98297E+17,Organic Search,0,20,2,Safari,desktop,0,Macintosh,13,10,0,organic,8
6.98617E+17,Referral,0,18,1,Chrome,desktop,0,Windows,15,13,0,referral,8
6.99221E+17,Direct,0,14,3,Chrome,desktop,0,Macintosh,8,8,0,(none),5
7.00225E+17,Referral,0,15,1,Chrome,desktop,0,Macintosh,34,28,0,referral,3
7.00797E+17,Paid Search,1,22,1,Chrome,desktop,0,Macintosh,34,32,0,cpc,7
7.01602E+17,Referral,0.2,20,5,Chrome,desktop,0,Windows,21,17,0,referral,7
7.0229E+17,Referral,0,16.5,2,Chrome,desktop,0,Macintosh,34.5,23,0,referral,8
7.02565E+17,Referral,0,17,1,Chrome,desktop,0,Chrome OS,19,13,0,referral,8
7.03272E+17,Organic Search,0.125,15.5,8,Chrome,desktop,0,Macintosh,8,8,0,organic,5
7.03413E+17,Direct,0,18,1,Chrome,desktop,0,Macintosh,13,12,0,(none),8
7.03628E+17,Direct,1,2,1,Safari,mobile,1,iOS,20,16,0,(none),4
7.03967E+17,Referral,0.5,19.5,2,Chrome,desktop,0,Linux,20.5,14.5,0.5,referral,2
7.03976E+17,Referral,0.2,14,5,Chrome,desktop,0,Macintosh,15,13,0.2,referral,2
7.04373E+17,Referral,0,13,1,Chrome,tablet,1,Android,18,17,0,referral,4
7.04958E+17,Organic Search,0,13,1,Chrome,mobile,1,Android,11,11,0,organic,4
7.05053E+17,Referral,0,16,3,Chrome,desktop,0,Windows,6,6,0.333333333,referral,6
7.05304E+17,Referral,0.5,17.5,2,Chrome,desktop,0,Windows,30.5,23,0.5,referral,2
7.05639E+17,Direct,1,16,1,Opera,desktop,0,Macintosh,24,20,0,(none),7
7.06269E+17,Organic Search,0.333333333,15.5,6,Chrome,desktop,0,Chrome OS,7,7,0,organic,5
7.07174E+17,Referral,1,1,1,Chrome,desktop,0,Macintosh,32,28,0,referral,7
7.07425E+17,Referral,1,22,1,Chrome,desktop,0,Macintosh,38,32,0,referral,7
7.07925E+17,Referral,0.222222222,3,9,Chrome,desktop,0,Macintosh,19,17,0,referral,7
7.08034E+17,Referral,0,10,2,Chrome,desktop,0,Windows,19,14,0,referral,8
7.08898E+17,Referral,0.333333333,17,3,Chrome,desktop,0,Macintosh,5,5,0,referral,5
7.0905E+17,Referral,0,16,4,Chrome,desktop,0,Macintosh,14,11,0,referral,5
7.09265E+17,Referral,0.333333333,23,3,Chrome,desktop,0,Macintosh,2,2,0.333333333,referral,6
7.10632E+17,Organic Search,0,16,11,Chrome,desktop,0,Macintosh,6,5,0.090909091,organic,6
7.13732E+17,Referral,0.0625,17,16,Chrome,desktop,0,Macintosh,6.5,5,0.25,referral,6
7.14602E+17,Display,0,22.5,2,Chrome,desktop,0,Macintosh,22,17,0,cpm,8
7.14989E+17,Referral,0,17,1,Chrome,desktop,0,Macintosh,23,19,0,referral,8
7.16926E+17,Organic Search,0,17.5,2,Chrome,desktop,0,Windows,19,15,0,organic,8
7.17319E+17,Direct,0.571428571,5,7,Safari,tablet,1,iOS,2,2,0.428571429,(none),0
7.17344E+17,Referral,0,18.5,8,Chrome,desktop,0,Macintosh,4.5,3.5,0.125,referral,6
7.17933E+17,Paid Search,0,11.5,2,Safari,desktop,0,Macintosh,36.5,33,0,cpc,1
7.18077E+17,Organic Search,1,16,1,Chrome,desktop,0,Windows,38,30,0,organic,7
7.19627E+17,Referral,0,17,1,Chrome,desktop,0,Macintosh,12,10,0,referral,8
7.19764E+17,Direct,0,15,3,Chrome,desktop,0,Macintosh,8,5,0,(none),5
7.20378E+17,Organic Search,0,16,1,Firefox,desktop,0,Windows,71,52,0,organic,3
7.20844E+17,Referral,0,16,1,Chrome,desktop,0,Linux,62,43,0,referral,3
7.22529E+17,Organic Search,0,19,1,Chrome,mobile,1,iOS,30,27,0,organic,4
7.2369E+17,Referral,1,1,1,Chrome,desktop,0,Macintosh,10,9,0,referral,7
7.25022E+17,Organic Search,0,5,1,Chrome,desktop,0,Windows,40,32,0,organic,1
7.25982E+17,Direct,0,17,3,Chrome,desktop,0,Macintosh,11,10,0.333333333,(none),2
7.28169E+17,Organic Search,0,16,2,Chrome,desktop,0,Windows,55,35,0,organic,3
7.28303E+17,Organic Search,0.166666667,6,6,Chrome,desktop,0,Chrome OS,13.5,12.5,0,organic,7
7.28804E+17,Organic Search,0.888888889,18,9,Safari,mobile,1,iOS,1,1,0.666666667,organic,0
7.2977E+17,Affiliates,0,12,2,Chrome,desktop,0,Macintosh,25,20.5,0,affiliate,1
7.30124E+17,Referral,0,17,5,Chrome,desktop,0,Windows,12,10,0.4,referral,2
7.30458E+17,Referral,0,12.5,4,Chrome,desktop,0,Macintosh,10.5,7.5,0,referral,5
7.30475E+17,Organic Search,0,11.5,2,Chrome,desktop,0,Windows,30.5,24.5,0,organic,1
7.31464E+17,Referral,0,22,1,Chrome,desktop,0,Macintosh,46,38,0,referral,3
7.31601E+17,Referral,0,18,3,Chrome,desktop,0,Macintosh,22,18,0,referral,8
7.33101E+17,Organic Search,1,20,1,Chrome,desktop,0,Macintosh,20,18,0,organic,7
7.33219E+17,Direct,0,4,2,Safari,mobile,1,iOS,10,8.5,0.5,(none),0
7.33722E+17,Organic Search,0,15,1,Chrome,desktop,0,Windows,58,51,0,organic,3
7.33757E+17,Referral,0,1,1,Chrome,desktop,0,Macintosh,25,20,0,referral,1
7.33935E+17,Organic Search,0,23,3,Chrome,mobile,1,Android,10,10,0,organic,4
7.34696E+17,Referral,0,0,1,Chrome,desktop,0,Chrome OS,29,24,0,referral,1
7.35969E+17,Direct,0,19.5,2,Chrome,desktop,0,Macintosh,22.5,20.5,0,(none),8
7.37231E+17,Organic Search,0,20,1,Chrome,desktop,0,Macintosh,46,32,0,organic,3
7.38451E+17,Direct,0,23,2,Chrome,desktop,0,Macintosh,10,7.5,0.5,(none),2
7.38493E+17,Referral,0,20,1,Chrome,desktop,0,Macintosh,26,22,0,referral,3
7.38603E+17,Organic Search,0,10.5,4,Chrome,mobile,1,Android,12,11,0,organic,4
7.38743E+17,Social,0.333333333,22,3,Chrome,desktop,0,Windows,6,6,0,referral,5
7.38778E+17,Display,0,20,5,Chrome,desktop,0,Macintosh,10,8,0,cpm,5
7.40013E+17,Display,0,21,5,Chrome,desktop,0,Macintosh,7,5,0.4,cpm,6
7.40071E+17,Referral,0,21,1,Chrome,desktop,0,Chrome OS,11,9,0,referral,8
7.404E+17,Referral,0,19,3,Chrome,desktop,0,Macintosh,18,15,0.333333333,referral,2
7.41021E+17,Referral,0,20.5,2,Chrome,desktop,0,Macintosh,14,11,0,referral,8
7.41389E+17,Organic Search,0,15,1,Chrome,desktop,0,Windows,47,39,0,organic,3
7.42975E+17,Direct,0,23,1,Chrome,desktop,0,Windows,14,14,0,(none),8
7.43124E+17,Social,0,16,5,Chrome,desktop,0,Windows,21,16,0.2,referral,2
7.43304E+17,Organic Search,0,16.5,2,Chrome,desktop,0,Macintosh,39.5,31.5,0,organic,3
7.43502E+17,Display,0,2,1,Chrome,desktop,0,Macintosh,62,47,0,cpm,1
7.44194E+17,Organic Search,0,22,2,Chrome,desktop,0,Linux,10,7.5,0,organic,8
7.44211E+17,Paid Search,0,5,3,Chrome,desktop,0,Macintosh,7,7,0,cpc,5
7.44308E+17,Referral,0,20.5,4,Chrome,desktop,0,Macintosh,9,7,0,referral,5
7.44363E+17,Referral,0,8.5,2,Chrome,desktop,0,Macintosh,26,20,0,referral,1
7.44375E+17,Organic Search,0,19,1,Chrome,desktop,0,Chrome OS,38,29,0,organic,3
7.44898E+17,Organic Search,0,15,1,Chrome,desktop,0,Macintosh,22,18,0,organic,8
7.45585E+17,Organic Search,0,13.5,2,Firefox,desktop,0,Windows,38,29.5,0,organic,1
7.46147E+17,Organic Search,1,4,5,Chrome,desktop,0,Windows,20,14,0,organic,7
7.46975E+17,Organic Search,0,6,1,Internet Explorer,desktop,0,Windows,28,23,0,organic,1
7.46996E+17,Referral,0,18,2,Chrome,desktop,0,Macintosh,39.5,31,0,referral,3
7.47495E+17,Direct,0,15,3,Chrome,desktop,0,Windows,3,3,0,(none),5
7.4769E+17,Direct,0,14,3,Safari,desktop,0,Macintosh,33,24,0,(none),8
7.4772E+17,Referral,0,22,1,Chrome,desktop,0,Macintosh,13,10,0,referral,8
7.4835E+17,Referral,0,20,2,Chrome,desktop,0,Macintosh,20,17.5,0,referral,8
7.48754E+17,Referral,0,3,1,Chrome,desktop,0,Macintosh,37,31,0,referral,1
7.49194E+17,Social,0,5,1,Chrome,desktop,0,Macintosh,59,44,0,referral,1
7.49968E+17,Organic Search,0,15.5,2,Chrome,desktop,0,Chrome OS,34.5,25,0,organic,3
7.50035E+17,Direct,0,16,1,Chrome,desktop,0,Windows,13,13,0,(none),8
7.50546E+17,Organic Search,1,15,1,Chrome,desktop,0,Macintosh,44,36,0,organic,7
7.50845E+17,Referral,0,13,1,Chrome,desktop,0,Macintosh,10,10,0,referral,8
7.51673E+17,Organic Search,0,17,2,Chrome,desktop,0,Macintosh,12,10,0,organic,8
7.52029E+17,Referral,0,17,7,Chrome,desktop,0,Macintosh,9,9,0,referral,5
7.52227E+17,Organic Search,0,19,1,Chrome,desktop,0,Macintosh,49,44,0,organic,3
7.53068E+17,Referral,0,9.5,4,Chrome,desktop,0,Windows,13,12,0,referral,5
7.53451E+17,Direct,0,19,1,Chrome,desktop,0,Macintosh,14,13,0,(none),8
7.54193E+17,Organic Search,0.5,16,2,Chrome,desktop,0,Macintosh,15,13,0,organic,7
7.54276E+17,Organic Search,0,19.5,2,Chrome,desktop,0,Windows,8,8,0,organic,8
7.55656E+17,Referral,0,4.5,4,Chrome,desktop,0,Macintosh,30.5,22.5,0,referral,1
7.56687E+17,Organic Search,0,19,4,Chrome,desktop,0,Windows,17.5,13.5,0,organic,8
7.5795E+17,Direct,0,18.5,2,Chrome,mobile,1,Android,14,14,0,(none),4
7.58187E+17,Direct,0.25,18.5,4,Chrome,desktop,0,Macintosh,4.5,4.5,0.25,(none),6
7.58577E+17,Referral,0,16.5,10,Chrome,desktop,0,Macintosh,4,4,0.1,referral,6
7.58866E+17,Referral,0,11,1,Chrome,desktop,0,Macintosh,35,27,0,referral,1
7.59713E+17,Paid Search,0.333333333,8,6,Chrome,mobile,1,iOS,5,4,0,cpc,0
7.59913E+17,Referral,0.095238095,7,21,Chrome,desktop,0,Macintosh,6,6,0.047619048,referral,6
7.60185E+17,Referral,1,19.5,2,Chrome,desktop,0,Chrome OS,20.5,16.5,0,referral,7
7.61363E+17,Display,0.363636364,17,11,Chrome,desktop,0,Macintosh,3,3,0.090909091,cpm,6
7.63708E+17,Referral,0,13.5,2,Chrome,desktop,0,Windows,12.5,10,0.5,referral,2
7.6413E+17,Organic Search,1,23,1,Safari,mobile,1,iOS,24,23,0,organic,4
7.64275E+17,Referral,1,20.5,2,Chrome,desktop,0,Macintosh,18,15,0,referral,7
7.64484E+17,Direct,0.5,17,2,Chrome,desktop,0,Macintosh,13,13,0,(none),7
7.6532E+17,Referral,0,18,5,Chrome,desktop,0,Linux,13,11,0.2,referral,2
7.65966E+17,Referral,0,16.5,4,Chrome,desktop,0,Macintosh,9,6,0,referral,5
7.66779E+17,Referral,0,19.5,4,Chrome,desktop,0,Macintosh,12,11,0.25,referral,2
7.66928E+17,Referral,0,4,1,Chrome,desktop,0,Chrome OS,71,53,0,referral,1
7.66993E+17,Direct,0.333333333,17,3,Chrome,desktop,0,Macintosh,11,10,0.333333333,(none),2
7.6709E+17,Referral,0,9,4,Chrome,desktop,0,Chrome OS,7.5,6,0,referral,5
7.67948E+17,Organic Search,0,4,1,Chrome,desktop,0,Windows,30,23,0,organic,1
7.68998E+17,Referral,0.166666667,17.5,6,Chrome,desktop,0,Macintosh,6.5,6.5,0,referral,5
7.69814E+17,Referral,0,23,1,Chrome,desktop,0,Linux,18,16,0,referral,8
7.69891E+17,Referral,0.5,2,2,Chrome,desktop,0,Macintosh,60.5,41.5,0,referral,7
7.70343E+17,Referral,0.25,5.5,4,Chrome,desktop,0,Macintosh,11.5,10.5,0,referral,5
7.70432E+17,Referral,0,18.5,10,Chrome,desktop,0,Linux,7,7,0.2,referral,6
7.70592E+17,Organic Search,0.333333333,11.5,6,Chrome,desktop,0,Windows,8,7.5,0.166666667,organic,6
7.70705E+17,Referral,0,16,2,Chrome,desktop,0,Macintosh,24.5,14,0,referral,8
7.70772E+17,Referral,0,18.5,2,Chrome,desktop,0,Macintosh,14.5,11.5,0,referral,8
7.7081E+17,Referral,1,0,1,Chrome,desktop,0,Macintosh,57,45,0,referral,7
7.71218E+17,Referral,0,16,9,Chrome,desktop,0,Windows,15,13,0,referral,5
